Date,Open,High,Low,Close,Adj Close,Volume
"Aug 16, 2017","4,200.34","4,381.23","3,994.42","4,376.63","4,376.63","2,272,039,936"
"Aug 15, 2017","4,326.99","4,455.97","3,906.18","4,181.93","4,181.93","3,258,050,048"
"Aug 14, 2017","4,066.10","4,325.13","3,989.16","4,325.13","4,325.13","2,463,089,920"
"Aug 13, 2017","3,880.04","4,208.39","3,857.80","4,073.26","4,073.26","3,159,089,920"
"Aug 12, 2017","3,650.63","3,949.92","3,613.70","3,884.71","3,884.71","2,219,589,888"
"Aug 11, 2017","3,373.82","3,679.72","3,372.12","3,650.62","3,650.62","2,021,190,016"
"Aug 10, 2017","3,341.84","3,453.45","3,319.47","3,381.28","3,381.28","1,515,110,016"
"Aug 9, 2017","3,420.40","3,422.76","3,247.67","3,342.47","3,342.47","1,468,960,000"
"Aug 8, 2017","3,370.22","3,484.85","3,345.83","3,419.94","3,419.94","1,752,760,064"
"Aug 7, 2017","3,212.78","3,397.68","3,180.89","3,378.94","3,378.94","1,482,279,936"
"Aug 6, 2017","3,257.61","3,293.29","3,155.60","3,213.94","3,213.94","1,105,030,016"
"Aug 5, 2017","2,897.63","3,290.01","2,874.83","3,252.91","3,252.91","1,945,699,968"
"Aug 4, 2017","2,806.93","2,899.33","2,743.72","2,895.89","2,895.89","1,002,120,000"
"Aug 3, 2017","2,709.56","2,813.31","2,685.14","2,804.73","2,804.73","804,796,992"
"Aug 2, 2017","2,727.13","2,762.53","2,668.59","2,710.67","2,710.67","1,094,950,016"
"Aug 1, 2017","2,871.30","2,921.35","2,685.61","2,718.26","2,718.26","1,324,669,952"
"Jul 31, 2017","2,763.24","2,889.62","2,720.61","2,875.34","2,875.34","860,574,976"
"Jul 30, 2017","2,724.39","2,758.53","2,644.85","2,757.18","2,757.18","705,942,976"
"Jul 29, 2017","2,807.02","2,808.76","2,692.80","2,726.45","2,726.45","803,745,984"
"Jul 28, 2017","2,679.73","2,897.45","2,679.73","2,809.01","2,809.01","1,380,099,968"
"Jul 27, 2017","2,538.71","2,693.32","2,529.34","2,671.78","2,671.78","789,104,000"
"Jul 26, 2017","2,577.77","2,610.76","2,450.80","2,529.45","2,529.45","937,404,032"
"Jul 25, 2017","2,757.50","2,768.08","2,480.96","2,576.48","2,576.48","1,460,089,984"
"Jul 24, 2017","2,732.70","2,777.26","2,699.19","2,754.86","2,754.86","866,473,984"
"Jul 23, 2017","2,808.10","2,832.18","2,653.94","2,730.40","2,730.40","1,072,840,000"
"Jul 22, 2017","2,668.63","2,862.42","2,657.71","2,810.12","2,810.12","1,177,129,984"
"Jul 21, 2017","2,838.41","2,838.41","2,621.85","2,667.76","2,667.76","1,489,449,984"
"Jul 20, 2017","2,269.89","2,900.70","2,269.89","2,817.60","2,817.60","2,249,260,032"
"Jul 19, 2017","2,323.08","2,397.17","2,260.23","2,273.43","2,273.43","1,245,100,032"
"Jul 18, 2017","2,233.52","2,387.61","2,164.77","2,318.88","2,318.88","1,512,450,048"
"Jul 17, 2017","1,932.62","2,230.49","1,932.62","2,228.41","2,228.41","1,201,760,000"
"Jul 16, 2017","1,991.98","2,058.77","1,843.03","1,929.82","1,929.82","1,182,870,016"
"Jul 15, 2017","2,230.12","2,231.14","1,990.41","1,998.86","1,998.86","993,608,000"
"Jul 14, 2017","2,360.59","2,363.25","2,183.22","2,233.34","2,233.34","882,502,976"
"Jul 13, 2017","2,402.70","2,425.22","2,340.83","2,357.90","2,357.90","835,769,984"
"Jul 12, 2017","2,332.77","2,423.71","2,275.14","2,398.84","2,398.84","1,117,410,048"
"Jul 11, 2017","2,385.89","2,413.47","2,296.81","2,337.79","2,337.79","1,329,760,000"
"Jul 10, 2017","2,525.25","2,537.16","2,321.13","2,372.56","2,372.56","1,111,200,000"
"Jul 9, 2017","2,572.61","2,635.49","2,517.59","2,518.44","2,518.44","527,856,000"
"Jul 8, 2017","2,520.27","2,571.34","2,492.31","2,571.34","2,571.34","733,329,984"
"Jul 7, 2017","2,608.59","2,916.14","2,498.87","2,518.66","2,518.66","917,411,968"
"Jul 6, 2017","2,608.10","2,616.72","2,581.69","2,608.56","2,608.56","761,956,992"
"Jul 5, 2017","2,602.87","2,622.65","2,538.55","2,601.99","2,601.99","941,566,016"
"Jul 4, 2017","2,561.00","2,631.59","2,559.35","2,601.64","2,601.64","985,516,032"
"Jul 3, 2017","2,498.56","2,595.00","2,480.47","2,564.06","2,564.06","964,112,000"
"Jul 2, 2017","2,436.40","2,514.28","2,394.84","2,506.47","2,506.47","803,747,008"
"Jul 1, 2017","2,492.60","2,515.27","2,419.23","2,434.55","2,434.55","779,913,984"
"Jun 30, 2017","2,539.24","2,559.25","2,478.43","2,480.84","2,480.84","860,273,024"
"Jun 29, 2017","2,567.56","2,588.83","2,510.48","2,539.32","2,539.32","949,979,008"
"Jun 28, 2017","2,553.03","2,603.98","2,484.42","2,574.79","2,574.79","1,183,869,952"
"Jun 27, 2017","2,478.45","2,552.45","2,332.99","2,552.45","2,552.45","1,489,789,952"
"Jun 26, 2017","2,590.57","2,615.25","2,376.29","2,478.45","2,478.45","1,663,280,000"
"Jun 25, 2017","2,607.25","2,682.26","2,552.12","2,589.41","2,589.41","1,161,100,032"
"Jun 24, 2017","2,738.52","2,757.94","2,583.19","2,608.72","2,608.72","982,750,016"
"Jun 23, 2017","2,707.34","2,765.17","2,706.37","2,744.91","2,744.91","961,318,976"
"Jun 22, 2017","2,691.03","2,723.74","2,642.36","2,705.41","2,705.41","1,097,939,968"
"Jun 21, 2017","2,709.43","2,772.01","2,660.40","2,689.10","2,689.10","1,626,579,968"
"Jun 20, 2017","2,591.26","2,763.45","2,589.82","2,721.79","2,721.79","1,854,189,952"
"Jun 19, 2017","2,549.03","2,662.85","2,549.03","2,589.60","2,589.60","1,446,840,064"
"Jun 18, 2017","2,655.35","2,662.10","2,516.33","2,548.29","2,548.29","1,178,659,968"
"Jun 17, 2017","2,514.01","2,685.19","2,484.96","2,655.88","2,655.88","1,534,509,952"
"Jun 16, 2017","2,469.57","2,539.92","2,385.15","2,518.56","2,518.56","1,195,190,016"
"Jun 15, 2017","2,499.58","2,534.71","2,212.96","2,464.58","2,464.58","2,026,259,968"
"Jun 14, 2017","2,716.88","2,786.83","2,412.94","2,506.37","2,506.37","1,696,560,000"
"Jun 13, 2017","2,680.91","2,789.04","2,650.38","2,717.02","2,717.02","1,781,200,000"
"Jun 12, 2017","2,953.22","2,997.26","2,518.56","2,659.63","2,659.63","2,569,530,112"
"Jun 11, 2017","2,942.41","2,996.60","2,840.53","2,958.11","2,958.11","1,752,400,000"
"Jun 10, 2017","2,828.14","2,950.99","2,746.55","2,947.71","2,947.71","2,018,889,984"
"Jun 9, 2017","2,807.44","2,901.71","2,795.62","2,823.81","2,823.81","1,348,950,016"
"Jun 8, 2017","2,720.49","2,815.30","2,670.95","2,805.62","2,805.62","1,281,170,048"
"Jun 7, 2017","2,869.38","2,869.38","2,700.56","2,732.16","2,732.16","1,517,709,952"
"Jun 6, 2017","2,690.84","2,999.91","2,690.84","2,863.20","2,863.20","2,089,609,984"
"Jun 5, 2017","2,512.40","2,686.81","2,510.22","2,686.81","2,686.81","1,369,309,952"
"Jun 4, 2017","2,547.79","2,585.89","2,452.54","2,511.81","2,511.81","1,355,120,000"
"Jun 3, 2017","2,493.72","2,581.91","2,423.57","2,515.35","2,515.35","1,514,950,016"
"Jun 2, 2017","2,404.03","2,488.55","2,373.32","2,488.55","2,488.55","1,317,030,016"
"Jun 1, 2017","2,288.33","2,448.39","2,288.33","2,407.88","2,407.88","1,653,180,032"
"May 31, 2017","2,187.19","2,311.08","2,145.57","2,286.41","2,286.41","1,544,829,952"
"May 30, 2017","2,255.36","2,301.96","2,124.57","2,175.47","2,175.47","1,443,970,048"
"May 29, 2017","2,159.43","2,307.05","2,107.17","2,255.61","2,255.61","994,625,024"
"May 28, 2017","2,054.08","2,267.34","2,054.08","2,155.80","2,155.80","1,147,139,968"
"May 27, 2017","2,196.27","2,260.20","1,855.83","2,038.87","2,038.87","1,700,480,000"
"May 26, 2017","2,320.89","2,573.79","2,071.99","2,202.42","2,202.42","1,763,480,064"
"May 25, 2017","2,446.24","2,763.71","2,285.30","2,304.98","2,304.98","2,406,700,032"
"May 24, 2017","2,321.37","2,523.72","2,321.37","2,443.64","2,443.64","1,725,379,968"
"May 23, 2017","2,191.56","2,320.82","2,178.50","2,320.42","2,320.42","1,378,749,952"
"May 22, 2017","2,043.19","2,303.90","2,017.87","2,173.40","2,173.40","1,942,220,032"
"May 21, 2017","2,067.03","2,119.08","2,037.50","2,041.20","2,041.20","1,147,859,968"
"May 20, 2017","1,984.24","2,084.73","1,974.92","2,084.73","2,084.73","961,336,000"
"May 19, 2017","1,897.37","2,004.52","1,890.25","1,987.71","1,987.71","1,157,289,984"
"May 18, 2017","1,818.70","1,904.48","1,807.12","1,888.65","1,888.65","894,321,024"
"May 17, 2017","1,726.73","1,864.05","1,661.91","1,839.09","1,839.09","1,064,729,984"
"May 16, 2017","1,741.70","1,785.94","1,686.54","1,734.45","1,734.45","959,044,992"
"May 15, 2017","1,808.44","1,812.80","1,708.54","1,738.43","1,738.43","731,529,024"
"May 14, 2017","1,800.86","1,831.42","1,776.62","1,808.91","1,808.91","437,196,000"
"May 13, 2017","1,723.12","1,812.99","1,651.08","1,804.91","1,804.91","579,635,008"
"May 12, 2017","1,845.76","1,856.15","1,694.01","1,724.24","1,724.24","740,984,000"
"May 11, 2017","1,780.37","1,873.93","1,755.35","1,848.57","1,848.57","799,489,984"
"May 10, 2017","1,756.52","1,788.44","1,719.10","1,787.13","1,787.13","915,723,008"
"May 9, 2017","1,723.89","1,833.49","1,716.30","1,755.36","1,755.36","1,167,920,000"
"May 8, 2017","1,596.92","1,723.35","1,596.92","1,723.35","1,723.35","1,340,320,000"
"May 7, 2017","1,579.47","1,596.72","1,559.76","1,596.71","1,596.71","1,080,029,952"
"May 6, 2017","1,556.81","1,578.80","1,542.50","1,578.80","1,578.80","582,529,984"
"May 5, 2017","1,540.87","1,618.03","1,530.31","1,555.45","1,555.45","946,035,968"
"May 4, 2017","1,490.72","1,608.91","1,490.72","1,537.67","1,537.67","933,548,992"
"May 3, 2017","1,453.78","1,492.77","1,447.49","1,490.09","1,490.09","583,795,968"
"May 2, 2017","1,421.03","1,473.90","1,415.69","1,452.82","1,452.82","477,337,984"
"May 1, 2017","1,348.30","1,434.32","1,348.30","1,421.60","1,421.60","713,624,000"
"Apr 30, 2017","1,321.87","1,347.91","1,314.92","1,347.89","1,347.89","413,115,008"
"Apr 29, 2017","1,317.84","1,327.20","1,315.21","1,321.79","1,321.79","422,705,984"
"Apr 28, 2017","1,317.74","1,331.28","1,292.37","1,316.48","1,316.48","527,488,992"
"Apr 27, 2017","1,281.88","1,319.70","1,281.30","1,317.73","1,317.73","449,196,992"
"Apr 26, 2017","1,265.99","1,294.83","1,265.93","1,281.08","1,281.08","329,631,008"
"Apr 25, 2017","1,250.45","1,267.58","1,249.97","1,265.49","1,265.49","242,556,000"
"Apr 24, 2017","1,209.63","1,250.94","1,209.63","1,250.15","1,250.15","235,806,000"
"Apr 23, 2017","1,231.92","1,232.20","1,203.94","1,207.21","1,207.21","258,951,008"
"Apr 22, 2017","1,222.71","1,235.56","1,208.47","1,231.71","1,231.71","249,320,000"
"Apr 21, 2017","1,229.42","1,235.94","1,215.56","1,222.05","1,222.05","272,167,008"
"Apr 20, 2017","1,211.08","1,240.79","1,208.41","1,229.08","1,229.08","315,108,000"
"Apr 19, 2017","1,212.13","1,215.51","1,205.08","1,210.29","1,210.29","288,060,992"
"Apr 18, 2017","1,193.77","1,217.57","1,193.77","1,211.67","1,211.67","270,524,000"
"Apr 17, 2017","1,183.25","1,194.90","1,172.65","1,193.91","1,193.91","253,206,000"
"Apr 16, 2017","1,172.61","1,187.22","1,172.61","1,182.94","1,182.94","183,231,008"
"Apr 15, 2017","1,167.30","1,188.00","1,164.96","1,172.52","1,172.52","203,559,008"
"Apr 14, 2017","1,170.33","1,190.80","1,159.79","1,167.54","1,167.54","254,827,008"
"Apr 13, 2017","1,201.02","1,205.89","1,156.44","1,169.28","1,169.28","351,968,992"
"Apr 12, 2017","1,204.81","1,207.14","1,196.76","1,200.37","1,200.37","288,702,016"
"Apr 11, 2017","1,187.46","1,208.07","1,187.46","1,205.01","1,205.01","216,182,000"
"Apr 10, 2017","1,187.30","1,190.34","1,179.04","1,187.13","1,187.13","215,883,008"
"Apr 9, 2017","1,176.57","1,197.21","1,171.86","1,187.87","1,187.87","242,343,008"
"Apr 8, 2017","1,172.65","1,184.98","1,162.58","1,175.95","1,175.95","209,312,000"
"Apr 7, 2017","1,178.94","1,186.58","1,163.39","1,176.90","1,176.90","317,022,016"
"Apr 6, 2017","1,125.81","1,188.37","1,125.81","1,182.68","1,182.68","511,222,016"
"Apr 5, 2017","1,134.14","1,135.09","1,113.63","1,124.78","1,124.78","414,784,000"
"Apr 4, 2017","1,145.52","1,156.44","1,120.52","1,133.25","1,133.25","436,310,016"
"Apr 3, 2017","1,102.95","1,151.74","1,102.95","1,143.81","1,143.81","580,444,032"
"Apr 2, 2017","1,080.61","1,107.59","1,075.45","1,102.17","1,102.17","514,187,008"
"Apr 1, 2017","1,071.71","1,091.72","1,061.09","1,080.50","1,080.50","289,633,984"
"Mar 31, 2017","1,026.64","1,074.92","1,026.64","1,071.79","1,071.79","447,287,008"
"Mar 30, 2017","1,042.21","1,049.29","1,020.04","1,026.43","1,026.43","352,968,992"
"Mar 29, 2017","1,046.08","1,055.13","1,015.88","1,039.97","1,039.97","298,457,984"
"Mar 28, 2017","1,044.58","1,064.65","1,027.73","1,047.15","1,047.15","326,332,000"
"Mar 27, 2017",972.05,"1,046.40",971.98,"1,045.77","1,045.77","372,535,008"
"Mar 26, 2017",974.02,"1,007.96",954.19,966.72,966.72,"303,668,000"
"Mar 25, 2017",936.54,975.76,903.71,972.78,972.78,"435,803,008"
"Mar 24, 2017","1,038.45","1,040.47",934.36,937.52,937.52,"491,038,016"
"Mar 23, 2017","1,050.05","1,058.01","1,028.93","1,038.59","1,038.59","248,540,000"
"Mar 22, 2017","1,120.65","1,120.65","1,014.21","1,049.14","1,049.14","380,840,992"
"Mar 21, 2017","1,055.36","1,122.43","1,055.36","1,120.54","1,120.54","337,391,008"
"Mar 20, 2017","1,037.24","1,063.03","1,036.68","1,054.23","1,054.23","286,529,984"
"Mar 19, 2017",976.73,"1,069.91",976.73,"1,036.74","1,036.74","406,648,000"
"Mar 18, 2017","1,099.69","1,114.07",957.66,973.82,973.82,"621,302,016"
"Mar 17, 2017","1,180.16","1,180.16","1,099.57","1,100.23","1,100.23","706,598,976"
"Mar 16, 2017","1,251.33","1,257.98","1,152.44","1,187.81","1,187.81","638,568,000"
"Mar 15, 2017","1,240.16","1,251.61","1,239.75","1,249.61","1,249.61","297,804,992"
"Mar 14, 2017","1,232.16","1,244.81","1,220.72","1,240.00","1,240.00","245,306,000"
"Mar 13, 2017","1,221.78","1,237.37","1,217.03","1,231.92","1,231.92","380,276,992"
"Mar 12, 2017","1,176.62","1,226.98","1,175.36","1,221.38","1,221.38","227,176,000"
"Mar 11, 2017","1,116.32","1,193.83","1,116.32","1,175.83","1,175.83","283,320,000"
"Mar 10, 2017","1,189.36","1,270.47","1,077.25","1,116.72","1,116.72","563,795,968"
"Mar 9, 2017","1,150.35","1,197.46","1,141.23","1,188.49","1,188.49","212,283,008"
"Mar 8, 2017","1,223.23","1,232.16","1,148.08","1,150.00","1,150.00","332,603,008"
"Mar 7, 2017","1,273.21","1,275.55","1,204.80","1,223.54","1,223.54","291,256,000"
"Mar 6, 2017","1,267.47","1,276.00","1,264.60","1,272.83","1,272.83","153,656,992"
"Mar 5, 2017","1,254.29","1,267.29","1,238.06","1,267.12","1,267.12","134,127,000"
"Mar 4, 2017","1,277.43","1,279.40","1,230.51","1,255.15","1,255.15","183,270,000"
"Mar 3, 2017","1,250.71","1,280.31","1,250.71","1,274.99","1,274.99","315,739,008"
"Mar 2, 2017","1,224.68","1,262.13","1,215.62","1,251.01","1,251.01","368,275,008"
"Mar 1, 2017","1,180.04","1,222.50","1,179.69","1,222.50","1,222.50","229,056,992"
"Feb 28, 2017","1,180.72","1,193.25","1,171.82","1,179.97","1,179.97","184,956,000"
"Feb 27, 2017","1,163.78","1,181.98","1,163.38","1,179.97","1,179.97","131,570,000"
"Feb 26, 2017","1,144.27","1,167.47","1,130.20","1,165.20","1,165.20","116,486,000"
"Feb 25, 2017","1,170.41","1,174.85","1,124.59","1,143.84","1,143.84","139,960,992"
"Feb 24, 2017","1,172.71","1,200.39","1,131.96","1,173.68","1,173.68","330,759,008"
"Feb 23, 2017","1,117.27","1,176.62","1,116.96","1,166.72","1,166.72","189,454,000"
"Feb 22, 2017","1,114.80","1,125.39","1,100.55","1,117.44","1,117.44","136,100,000"
"Feb 21, 2017","1,079.28","1,117.25","1,076.93","1,115.30","1,115.30","186,868,992"
"Feb 20, 2017","1,048.69","1,080.49","1,041.69","1,079.98","1,079.98","109,478,000"
"Feb 19, 2017","1,054.76","1,056.81","1,043.46","1,047.87","1,047.87","77,423,296"
"Feb 18, 2017","1,049.21","1,061.10","1,046.96","1,054.42","1,054.42","99,073,504"
"Feb 17, 2017","1,026.12","1,053.17","1,025.64","1,046.21","1,046.21","136,474,000"
"Feb 16, 2017","1,007.65","1,033.37","1,007.65","1,027.44","1,027.44","122,277,000"
"Feb 15, 2017","1,006.21","1,008.84","1,001.58","1,007.48","1,007.48","89,759,400"
"Feb 14, 2017",991.73,"1,011.51",986.47,"1,004.55","1,004.55","137,946,000"
"Feb 13, 2017",998.89,"1,002.10",976.00,990.64,990.64,"100,607,000"
"Feb 12, 2017","1,003.52","1,004.76",996.92,999.18,999.18,"67,530,000"
"Feb 11, 2017",988.90,"1,009.29",982.83,"1,004.45","1,004.45","102,261,000"
"Feb 10, 2017",995.63,998.91,946.69,988.67,988.67,"190,452,000"
"Feb 9, 2017","1,064.70","1,088.99",953.34,994.38,994.38,"407,220,000"
"Feb 8, 2017","1,062.32","1,078.97","1,037.49","1,063.07","1,063.07","201,855,008"
"Feb 7, 2017","1,040.14","1,061.93","1,040.14","1,061.35","1,061.35","146,007,008"
"Feb 6, 2017","1,028.40","1,044.64","1,028.16","1,038.15","1,038.15","111,762,000"
"Feb 5, 2017","1,043.52","1,043.63","1,022.37","1,027.34","1,027.34","114,208,000"
"Feb 4, 2017","1,031.33","1,045.90","1,015.16","1,042.90","1,042.90","155,064,000"
"Feb 3, 2017","1,011.46","1,033.87","1,008.79","1,029.91","1,029.91","201,278,000"
"Feb 2, 2017",990.00,"1,013.52",983.22,"1,011.80","1,011.80","145,820,992"
"Feb 1, 2017",970.94,989.11,970.74,989.02,989.02,"150,110,000"
"Jan 31, 2017",920.96,972.02,920.96,970.40,970.40,"164,582,000"
"Jan 30, 2017",920.15,923.05,919.47,920.38,920.38,"78,227,296"
"Jan 29, 2017",922.07,923.42,919.15,919.50,919.50,"60,851,700"
"Jan 28, 2017",919.81,923.91,919.81,921.59,921.59,"68,979,600"
"Jan 27, 2017",918.36,923.22,915.85,919.75,919.75,"125,594,000"
"Jan 26, 2017",902.40,919.33,902.22,917.59,917.59,"131,958,000"
"Jan 25, 2017",891.92,903.25,891.69,901.54,901.54,"120,831,000"
"Jan 24, 2017",910.68,924.15,892.29,892.69,892.69,"111,349,000"
"Jan 23, 2017",925.50,928.27,916.74,921.01,921.01,"73,588,600"
"Jan 22, 2017",922.21,937.53,897.56,924.67,924.67,"116,573,000"
"Jan 21, 2017",895.55,927.37,895.53,921.79,921.79,"111,158,000"
"Jan 20, 2017",898.17,899.40,887.01,895.03,895.03,"86,728,400"
"Jan 19, 2017",888.34,904.61,884.34,899.07,899.07,"105,625,000"
"Jan 18, 2017",909.37,917.50,858.30,886.62,886.62,"225,676,992"
"Jan 17, 2017",830.95,910.56,830.80,907.94,907.94,"155,095,008"
"Jan 16, 2017",821.78,834.53,820.27,831.53,831.53,"82,755,200"
"Jan 15, 2017",818.14,823.31,812.87,821.80,821.80,"71,013,600"
"Jan 14, 2017",825.14,835.09,812.46,818.41,818.41,"93,063,296"
"Jan 13, 2017",803.74,829.00,780.00,823.98,823.98,"168,968,000"
"Jan 12, 2017",775.18,826.25,755.76,804.83,804.83,"222,326,000"
"Jan 11, 2017",908.11,919.45,762.77,777.76,777.76,"310,928,992"
"Jan 10, 2017",902.44,914.87,901.06,907.68,907.68,"115,808,000"
"Jan 9, 2017",913.24,913.69,879.81,902.83,902.83,"141,876,992"
"Jan 8, 2017",908.17,942.72,887.25,911.20,911.20,"158,715,008"
"Jan 7, 2017",903.49,908.59,823.56,908.59,908.59,"279,550,016"
"Jan 6, 2017","1,014.24","1,046.81",883.94,902.20,902.20,"351,876,000"
"Jan 5, 2017","1,156.73","1,191.10",910.42,"1,013.38","1,013.38","510,199,008"
"Jan 4, 2017","1,044.40","1,159.42","1,044.40","1,154.73","1,154.73","344,945,984"
"Jan 3, 2017","1,021.60","1,044.08","1,021.60","1,043.84","1,043.84","185,168,000"
"Jan 2, 2017",998.62,"1,031.39",996.70,"1,021.75","1,021.75","222,184,992"
"Jan 1, 2017",963.66,"1,003.08",958.70,998.33,998.33,"147,775,008"
"Dec 31, 2016",960.63,963.74,947.24,963.74,963.74,"99,135,104"
"Dec 30, 2016",972.53,972.53,934.83,961.24,961.24,"187,474,000"
"Dec 29, 2016",975.13,979.40,954.50,973.50,973.50,"199,320,000"
"Dec 28, 2016",934.83,975.92,934.83,975.92,975.92,"236,630,000"
"Dec 27, 2016",908.35,940.05,904.26,933.20,933.20,"167,308,000"
"Dec 26, 2016",896.91,913.18,896.90,907.61,907.61,"123,771,000"
"Dec 25, 2016",899.65,899.65,862.42,896.18,896.18,"143,664,992"
"Dec 24, 2016",922.18,923.48,886.34,898.82,898.82,"137,727,008"
"Dec 23, 2016",864.89,925.12,864.68,921.98,921.98,"275,564,000"
"Dec 22, 2016",834.18,875.78,834.15,864.54,864.54,"200,027,008"
"Dec 21, 2016",800.64,834.28,799.41,834.28,834.28,"155,576,000"
"Dec 20, 2016",792.25,801.34,791.50,800.88,800.88,"99,629,296"
"Dec 19, 2016",790.69,793.61,790.32,792.71,792.71,"74,886,400"
"Dec 18, 2016",791.01,794.74,788.03,790.53,790.53,"60,524,400"
"Dec 17, 2016",785.17,792.51,784.86,790.83,790.83,"78,989,800"
"Dec 16, 2016",778.96,785.03,778.96,784.91,784.91,"83,608,200"
"Dec 15, 2016",780.07,781.43,777.80,778.09,778.09,"81,580,096"
"Dec 14, 2016",780.01,782.03,776.84,781.48,781.48,"75,979,000"
"Dec 13, 2016",780.65,788.46,777.96,780.56,780.56,"81,645,600"
"Dec 12, 2016",770.04,781.92,770.04,780.09,780.09,"76,571,000"
"Dec 11, 2016",774.75,774.80,765.41,769.73,769.73,"57,313,400"
"Dec 10, 2016",773.02,777.09,772.91,774.65,774.65,"53,843,100"
"Dec 9, 2016",769.94,774.53,769.65,772.79,772.79,"68,705,296"
"Dec 8, 2016",768.08,774.70,765.95,770.81,770.81,"80,111,904"
"Dec 7, 2016",764.21,771.54,759.75,768.13,768.13,"96,426,096"
"Dec 6, 2016",758.72,765.62,758.72,764.22,764.22,"116,218,000"
"Dec 5, 2016",773.39,773.47,751.71,758.70,758.70,"106,363,000"
"Dec 4, 2016",771.64,773.87,768.16,773.87,773.87,"60,557,900"
"Dec 3, 2016",778.25,778.25,764.86,771.16,771.16,"69,547,296"
"Dec 2, 2016",757.54,781.30,757.54,777.94,777.94,"127,605,000"
"Dec 1, 2016",746.05,758.28,746.05,756.77,756.77,"80,461,904"
"Nov 30, 2016",736.28,747.93,736.27,745.69,745.69,"84,070,800"
"Nov 29, 2016",736.33,737.47,734.56,735.60,735.60,"68,511,104"
"Nov 28, 2016",732.48,738.01,732.48,735.81,735.81,"61,888,600"
"Nov 27, 2016",735.44,739.02,731.09,732.03,732.03,"52,601,800"
"Nov 26, 2016",741.51,742.21,729.63,735.38,735.38,"54,962,700"
"Nov 25, 2016",740.44,741.65,734.59,741.65,741.65,"67,807,600"
"Nov 24, 2016",744.62,746.83,733.49,740.29,740.29,"85,919,296"
"Nov 23, 2016",751.74,752.25,738.92,744.59,744.59,"76,543,800"
"Nov 22, 2016",739.64,753.87,736.53,751.35,751.35,"129,906,000"
"Nov 21, 2016",731.27,741.72,730.51,739.25,739.25,"60,802,400"
"Nov 20, 2016",751.88,755.48,717.94,731.03,731.03,"154,116,000"
"Nov 19, 2016",751.83,756.24,744.47,751.62,751.62,"110,608,000"
"Nov 18, 2016",740.71,752.88,736.89,751.59,751.59,"87,363,104"
"Nov 17, 2016",744.88,755.65,739.51,740.98,740.98,"108,579,000"
"Nov 16, 2016",711.17,747.61,709.04,744.20,744.20,"141,294,000"
"Nov 15, 2016",705.79,715.72,705.26,711.62,711.62,"72,038,496"
"Nov 14, 2016",702.00,706.28,699.81,705.02,705.02,"62,993,000"
"Nov 13, 2016",705.20,705.26,687.32,702.03,702.03,"80,318,096"
"Nov 12, 2016",716.75,717.15,704.03,705.05,705.05,"64,622,500"
"Nov 11, 2016",715.55,718.32,714.41,716.41,716.41,"63,119,700"
"Nov 10, 2016",722.84,723.02,711.21,715.53,715.53,"68,807,800"
"Nov 9, 2016",709.83,740.05,708.61,723.27,723.27,"132,429,000"
"Nov 8, 2016",703.09,712.99,702.39,709.85,709.85,"79,660,800"
"Nov 7, 2016",710.74,710.74,699.90,703.13,703.13,"65,047,100"
"Nov 6, 2016",703.81,714.26,699.56,711.52,711.52,"59,902,200"
"Nov 5, 2016",703.53,707.51,697.74,703.42,703.42,"53,752,300"
"Nov 4, 2016",689.12,706.93,685.56,703.23,703.23,"99,907,696"
"Nov 3, 2016",742.35,745.77,678.16,688.70,688.70,"172,808,000"
"Nov 2, 2016",730.07,740.83,722.35,740.83,740.83,"84,865,200"
"Nov 1, 2016",701.34,736.45,701.34,729.79,729.79,"130,527,000"
"Oct 31, 2016",702.64,709.29,691.68,700.97,700.97,"97,064,400"
"Oct 30, 2016",714.12,714.12,696.47,701.86,701.86,"100,665,000"
"Oct 29, 2016",690.29,720.40,690.05,714.48,714.48,"134,760,992"
"Oct 28, 2016",688.00,690.44,684.16,689.65,689.65,"81,145,504"
"Oct 27, 2016",678.21,688.59,678.04,688.31,688.31,"96,105,296"
"Oct 26, 2016",657.68,679.73,657.68,678.30,678.30,"88,877,104"
"Oct 25, 2016",654.00,664.42,653.70,657.59,657.59,"90,378,800"
"Oct 24, 2016",657.16,657.25,652.59,653.76,653.76,"62,218,200"
"Oct 23, 2016",657.62,661.13,653.89,657.07,657.07,"54,474,600"
"Oct 22, 2016",633.14,658.20,632.85,657.29,657.29,"78,556,496"
"Oct 21, 2016",630.83,634.09,630.69,632.83,632.83,"55,951,000"
"Oct 20, 2016",630.66,631.92,628.26,630.86,630.86,"56,957,300"
"Oct 19, 2016",638.13,638.87,628.01,630.52,630.52,"69,381,696"
"Oct 18, 2016",639.41,640.74,636.00,637.96,637.96,"65,546,700"
"Oct 17, 2016",641.82,642.33,638.66,639.19,639.19,"58,063,600"
"Oct 16, 2016",639.08,642.90,638.90,641.63,641.63,"40,298,100"
"Oct 15, 2016",640.31,642.10,637.39,638.65,638.65,"39,035,400"
"Oct 14, 2016",637.01,641.28,637.01,640.38,640.38,"58,144,600"
"Oct 13, 2016",636.03,638.83,635.03,636.79,636.79,"61,620,700"
"Oct 12, 2016",640.87,641.34,635.97,636.19,636.19,"92,370,200"
"Oct 11, 2016",619.24,642.08,618.50,641.07,641.07,"103,590,000"
"Oct 10, 2016",616.82,621.32,616.20,618.99,618.99,"67,481,104"
